"tourney_name","match_id","surface","name","hand","rank","round","ace","df","svpt","1stIn","1stWon","2ndWon","SvGms","bpSaved","bpFaced","winner","diff_ace","diff_df","diff_svpt","diff_1stIn","diff_1stWon","diff_2ndWon","diff_SvGms","diff_bpSaved","diff_bpFaced"
"Miami Masters","2015-403:71","Hard","Grigor Dimitrov","R",11,"R32",3,3,57,31,21,17,10,0,2,0,-12,-1,-11,-19,-20,8,0,-2,0
"Miami Masters","2015-403:72","Hard","Jeremy Chardy","R",38,"R32",6,10,98,52,41,24,15,7,10,0,-14,9,-8,-24,-15,5,-1,1,2
"Miami Masters","2015-403:73","Hard","Stan Wawrinka","R",8,"R32",3,7,91,43,30,23,12,5,8,0,1,5,-7,-16,-11,5,0,1,1
"Miami Masters","2015-403:74","Hard","Jack Sock","R",45,"R32",2,5,68,45,34,7,9,6,8,0,1,3,11,14,9,-10,-1,5,7
"Miami Masters","2015-403:75","Hard","Leonardo Mayer","R",27,"R32",2,4,53,26,20,12,10,0,3,0,-10,1,-9,-14,-13,3,0,-1,1
"Miami Masters","2015-403:76","Hard","Santiago Giraldo","R",31,"R32",0,1,62,40,26,9,9,2,5,0,-6,-2,6,12,2,-6,-1,2,4
"Miami Masters","2015-403:77","Hard","Bernard Tomic","R",29,"R32",8,1,106,68,42,20,15,4,9,0,-2,-8,-18,11,-2,-13,-1,0,2
"Miami Masters","2015-403:78","Hard","Jo Wilfried Tsonga","R",13,"R32",5,4,68,37,33,13,11,1,3,0,3,2,-7,-11,0,-4,0,-3,-2
"Miami Masters","2015-403:79","Hard","Guillermo Garcia Lopez","R",25,"R32",2,3,72,40,27,13,11,6,10,0,0,1,6,-11,-9,6,0,3,5
"Miami Masters","2015-403:80","Hard","Rafael Nadal","L",3,"R32",2,3,79,55,38,13,13,3,6,0,-1,0,-9,-3,-3,-2,-1,-6,-6
"Miami Masters","2015-403:81","Hard","Alexandr Dolgopolov","R",65,"R16",1,4,85,47,34,11,15,3,10,0,-9,2,-4,-7,-5,-10,0,-3,1
"Miami Masters","2015-403:82","Hard","Gilles Simon","R",14,"R16",2,3,68,29,11,18,9,5,11,0,0,1,15,-4,-12,10,0,4,7
"Miami Masters","2015-403:83","Hard","David Goffin","R",20,"R16",2,3,47,27,15,6,7,1,6,0,-3,0,-6,0,-5,-8,-1,-2,2
"Miami Masters","2015-403:84","Hard","Milos Raonic","R",6,"R16",13,4,118,72,61,28,18,1,1,0,-12,2,3,-3,0,1,0,-2,-2
"Miami Masters","2015-403:85","Hard","Adrian Mannarino","L",32,"R16",4,3,96,66,52,16,17,1,3,0,-1,-3,4,13,12,-10,0,1,1
"Miami Masters","2015-403:86","Hard","Kevin Anderson","R",17,"R16",11,4,83,47,36,16,14,7,11,0,9,2,2,-2,-5,1,0,4,5
"Miami Masters","2015-403:87","Hard","Gael Monfils","R",19,"R16",7,4,53,31,21,8,7,10,12,0,1,4,11,3,0,-2,0,9,11
"Miami Masters","2015-403:88","Hard","Fernando Verdasco","L",34,"R16",1,4,58,35,20,10,9,5,9,0,-3,2,-8,-13,-12,2,0,1,4
"Miami Masters","2015-403:89","Hard","David Ferrer","R",7,"QF",1,3,85,48,28,18,12,3,7,0,-1,-1,21,13,-1,4,0,3,5
"Miami Masters","2015-403:90","Hard","Kei Nishikori","R",5,"QF",1,1,57,38,22,11,9,3,5,0,-12,1,5,2,-6,-2,-1,3,5
"Miami Masters","2015-403:91","Hard","Dominic Thiem","R",52,"QF",3,5,82,52,35,13,13,3,7,0,-3,3,17,15,5,-4,0,2,4
"Miami Masters","2015-403:92","Hard","Juan Monaco","R",46,"QF",0,0,60,45,30,6,9,5,8,0,-3,-4,-5,14,5,-14,-1,2,4
"Miami Masters","2015-403:93","Hard","John Isner","R",24,"SF",9,1,82,55,39,8,10,2,4,0,-1,0,24,19,10,-8,0,2,4
"Miami Masters","2015-403:94","Hard","Tomas Berdych","R",9,"SF",2,4,68,39,23,13,10,2,6,0,-1,1,11,-1,-9,7,0,2,4
"Miami Masters","2015-403:95","Hard","Andy Murray","R",4,"F",8,3,107,63,40,19,14,13,18,0,4,-1,15,6,4,0,0,10,12
"Memphis","2015-402:1","Hard","Malek Jaziri","R",71,"R32",1,2,86,49,37,13,12,9,12,0,-4,0,6,-1,8,-7,0,6,6
"Memphis","2015-402:2","Hard","Mikhail Kukushkin","R",58,"R32",9,5,107,59,48,22,16,5,8,0,-10,4,-10,-19,-8,-3,0,1,3
"Memphis","2015-402:3","Hard","Lukas Lacko","R",91,"R32",6,4,73,44,34,13,10,5,6,0,-17,1,2,-5,-7,0,-1,4,5
"Memphis","2015-402:4","Hard","Teymuraz Gabashvili","R",72,"R32",1,2,46,20,14,9,8,4,8,0,-11,1,5,-2,-6,-3,0,4,8
"Memphis","2015-402:5","Hard","Stefan Kozlov","R",407,"R32",0,4,53,24,12,7,9,2,9,0,-4,1,-3,-1,-7,-7,0,0,4
"Memphis","2015-402:6","Hard","Benjamin Becker","R",39,"R32",8,4,70,38,28,14,12,4,8,0,-13,-2,-9,-5,-7,-6,-1,2,5
"Memphis","2015-402:7","Hard","Adrian Mannarino","L",40,"R32",4,3,72,52,32,9,10,0,4,0,-5,-2,-2,14,2,-9,-1,-2,-1
"Memphis","2015-402:8","Hard","Thanasi Kokkinakis","R",145,"R32",9,3,50,29,25,8,9,0,2,0,6,2,-6,0,-1,-9,-1,-1,1
"Memphis","2015-402:9","Hard","Igor Sijsling","R",89,"R32",8,6,88,46,33,17,13,6,11,0,2,5,-5,-11,-9,2,-1,1,3
"Memphis","2015-402:10","Hard","Filip Krajinovic","R",101,"R32",6,1,57,37,25,9,9,4,7,0,-9,1,10,7,0,-3,0,3,6
"Memphis","2015-402:11","Hard","Marinko Matosevic","R",78,"R32",4,3,79,47,34,12,10,8,11,0,-2,-3,-6,-8,-7,1,0,2,4
"Memphis","2015-402:12","Hard","Yen Hsun Lu","R",55,"R32",5,4,58,37,23,9,9,5,9,0,-5,-2,7,14,3,-6,-1,4,6
"Memphis","2015-402:13","Hard","Ryan Harrison","R",165,"R16",7,3,94,57,39,18,14,8,11,0,1,0,8,12,5,-1,0,7,8
"Memphis","2015-402:14","Hard","Ivo Karlovic","R",25,"R16",32,9,93,56,48,19,16,5,6,0,18,8,-6,-19,-12,6,0,3,3
"Memphis","2015-402:15","Hard","Ivan Dodig","R",86,"R16",6,4,67,48,40,10,11,4,5,0,-16,3,-2,-5,-5,2,0,3,4
"Memphis","2015-402:16","Hard","Jared Donaldson","R",180,"R16",3,3,53,26,18,9,9,1,5,0,-3,-1,3,-6,-7,-2,1,-1,3
"Memphis","2015-402:17","Hard","Denis Kudla","R",131,"R16",2,2,64,40,26,12,10,2,5,0,-2,1,8,14,7,-11,-1,1,3
"Memphis","2015-402:18","Hard","Alexandr Dolgopolov","R",23,"R16",6,3,56,28,20,12,9,5,9,0,-3,2,-21,-26,-17,1,-1,-2,1
"Memphis","2015-402:19","Hard","Dustin Brown","R",93,"R16",10,10,116,67,52,24,17,8,12,0,2,5,0,-1,3,-2,0,1,1
"Memphis","2015-402:20","Hard","Samuel Groth","R",70,"R16",8,5,50,26,19,10,8,4,7,0,2,2,6,1,-5,-2,-1,4,7
"Memphis","2015-402:21","Hard","Austin Krajicek","L",156,"QF",11,4,96,61,47,15,14,6,9,0,3,-4,-4,2,2,-6,-1,-2,-1
"Memphis","2015-402:22","Hard","John Isner","R",18,"QF",12,1,69,51,41,12,12,0,0,0,-1,-4,-7,9,6,-11,0,-1,-1
"Memphis","2015-402:23","Hard","Bernard Tomic","R",49,"QF",14,3,133,90,66,19,17,8,11,0,1,-4,32,40,23,-9,0,3,3
"Memphis","2015-402:24","Hard","Steve Johnson","R",42,"QF",6,3,58,34,28,11,10,2,4,0,-10,3,7,-2,-4,1,0,-1,1
"Memphis","2015-402:25","Hard","Sam Querrey","R",41,"SF",27,9,119,71,58,25,18,4,5,0,22,7,-10,-1,4,-8,0,0,-1
"Memphis","2015-402:26","Hard","Donald Young","L",67,"SF",2,5,95,45,30,30,14,1,3,0,-11,4,8,-11,-14,11,-1,-3,-2
"Memphis","2015-402:27","Hard","Kevin Anderson","R",15,"F",12,1,50,37,28,5,10,1,4,0,8,-1,-11,6,3,-13,0,-1,1
"Brisbane","2015-339:1","Hard","Rhyne Williams","R",220,"R32",3,4,50,31,20,5,8,1,5,0,-3,2,6,7,1,-9,0,0,4
"Brisbane","2015-339:2","Hard","Denis Kudla","R",123,"R32",6,1,83,50,26,19,13,3,8,0,2,1,-9,-9,-13,2,-1,-1,1
"Brisbane","2015-339:3","Hard","Gilles Simon","R",21,"R32",2,1,56,37,22,5,8,10,15,0,-2,1,11,10,2,-6,0,8,12
"Brisbane","2015-339:4","Hard","Andrey Golubev","R",72,"R32",9,2,57,38,30,8,10,1,3,0,2,1,4,-1,-1,-3,0,1,3
"Brisbane","2015-339:5","Hard","Jurgen Melzer","L",110,"R32",4,4,95,62,40,19,15,4,8,0,-5,0,-35,-17,-15,-8,-1,-2,0
"Brisbane","2015-339:6","Hard","Carlos Berlocq","R",71,"R32",3,2,78,53,32,8,8,11,15,0,-3,1,29,22,8,-4,-1,8,11
"Brisbane","2015-339:7","Hard","Kevin Anderson","R",16,"R32",12,3,76,43,30,17,11,4,7,0,6,-2,-2,-8,-5,3,0,1,2
"Brisbane","2015-339:8","Hard","Lleyton Hewitt","R",84,"R32",1,2,45,22,13,14,8,1,4,0,-13,2,-2,-12,-17,6,-1,-1,2
"Brisbane","2015-339:9","Hard","Marius Copil","R",201,"R32",17,2,89,56,46,15,15,3,6,0,14,1,5,0,4,-1,0,2,3
"Brisbane","2015-339:10","Hard","Julien Benneteau","R",25,"R32",5,3,52,33,23,7,9,1,4,0,-4,2,0,3,-2,-7,-1,0,2
"Brisbane","2015-339:11","Hard","Sam Querrey","R",35,"R32",20,3,70,42,35,14,12,4,6,0,15,3,-7,-4,-1,-7,0,0,1
"Brisbane","2015-339:12","Hard","Marinko Matosevic","R",77,"R32",10,5,106,68,51,19,16,3,4,0,-4,2,11,10,6,-5,0,-1,-2
"Brisbane","2015-339:13","Hard","John Millman","R",153,"R16",2,2,112,72,44,20,15,9,13,0,-6,-1,27,22,7,1,1,0,2
"Brisbane","2015-339:14","Hard","Jarkko Nieminen","L",73,"R16",5,0,92,60,45,19,15,4,6,0,-11,-3,-22,-6,-6,-5,-1,-3,-3
"Brisbane","2015-339:15","Hard","Jeremy Chardy","R",31,"R16",9,6,126,78,60,20,15,12,13,0,-1,3,19,14,14,-3,-1,7,6
"Brisbane","2015-339:16","Hard","Alexandr Dolgopolov","R",23,"R16",16,2,103,68,51,19,16,1,4,0,12,-3,-13,-5,5,1,1,-4,-6
"Brisbane","2015-339:17","Hard","Lukasz Kubot","R",177,"R16",14,5,112,75,58,22,17,6,7,0,-7,3,1,-5,-4,3,0,4,5
"Brisbane","2015-339:18","Hard","Mikhail Kukushkin","R",69,"R16",1,1,54,32,22,12,9,2,4,0,-16,-3,6,1,-6,0,-1,2,4
"Brisbane","2015-339:19","Hard","Thanasi Kokkinakis","R",149,"R16",7,3,61,32,23,14,9,3,5,0,-1,2,-11,-19,-15,2,-1,3,5
"Brisbane","2015-339:20","Hard","Steve Johnson","R",37,"R16",6,1,61,33,24,17,11,1,3,0,-1,0,-6,-12,-10,1,0,-1,1
"Brisbane","2015-339:21","Hard","James Duckworth","R",125,"QF",0,1,38,25,8,4,7,2,8,0,-12,-1,8,4,-11,-2,1,2,8
"Brisbane","2015-339:22","Hard","Martin Klizan","L",34,"QF",3,1,53,37,24,5,9,1,5,0,-4,-1,-4,3,-2,-7,-1,0,2
"Brisbane","2015-339:23","Hard","Samuel Groth","R",85,"QF",22,1,98,74,58,17,17,0,0,0,7,-1,2,9,5,-2,1,-4,-5
"Brisbane","2015-339:24","Hard","Bernard Tomic","R",53,"QF",10,2,68,41,26,10,8,12,16,0,5,1,30,15,2,2,0,12,16
"Brisbane","2015-339:25","Hard","Grigor Dimitrov","R",11,"SF",4,1,48,30,19,6,8,3,7,0,3,0,0,-3,-8,-3,0,-1,3
"Brisbane","2015-339:26","Hard","Kei Nishikori","R",5,"SF",6,3,116,82,69,21,18,3,3,0,-28,0,-6,-2,-3,-1,0,0,0
"Brisbane","2015-339:27","Hard","Milos Raonic","R",8,"F",14,4,108,58,44,27,16,4,7,0,-7,4,8,-6,-7,8,0,-1,1
"Sydney","2015-338:1","Hard","Sergiy Stakhovsky","R",69,"R32",7,3,58,31,23,17,10,1,2,0,0,3,-3,-10,-14,6,-1,1,2
"Sydney","2015-338:2","Hard","Denis Istomin","R",48,"R32",3,0,63,42,32,5,10,2,5,0,-1,-2,-3,10,10,-17,-1,0,1
"Sydney","2015-338:3","Hard","Nicolas Almagro","R",67,"R32",13,1,84,56,42,13,11,4,5,0,1,-2,11,14,7,-4,0,2,3
"Sydney","2015-338:4","Hard","Andreas Seppi","R",43,"R32",5,1,59,34,26,13,10,3,5,0,-5,0,-7,-8,-9,1,-1,1,2
"Sydney","2015-338:5","Hard","Nick Kyrgios","R",50,"R32",17,1,99,66,50,22,15,2,4,0,3,-5,-14,-11,-14,2,-1,-3,-1
"Sydney","2015-338:6","Hard","Benjamin Becker","R",38,"R32",6,0,69,42,35,9,10,7,9,0,0,0,16,8,7,-7,0,7,9
"Sydney","2015-338:7","Hard","Sam Querrey","R",35,"R32",10,2,61,39,31,9,10,4,6,0,4,0,3,-5,-3,0,0,1,3
"Sydney","2015-338:8","Hard","Samuel Groth","R",81,"R32",22,4,91,67,51,8,15,1,4,0,10,-3,-6,-1,-2,-5,0,-4,-4
"Sydney","2015-338:9","Hard","Igor Sijsling","R",83,"R32",2,2,41,24,14,6,7,2,6,0,-6,2,-1,-10,-15,2,-1,2,6
"Sydney","2015-338:10","Hard","Martin Klizan","L",34,"R32",3,2,46,30,19,6,8,1,4,0,-5,1,4,1,-9,-2,-1,1,4
"Sydney","2015-338:11","Hard","Jarkko Nieminen","L",70,"R32",4,2,59,39,25,3,8,7,11,0,3,2,3,-3,-2,-8,0,-2,2
"Sydney","2015-338:12","Hard","Marinko Matosevic","R",80,"R32",5,3,45,27,18,9,8,0,3,0,-2,3,0,-6,-9,0,-1,0,3
"Sydney","2015-338:13","Hard","Fabio Fognini","R",18,"R16",9,4,81,39,23,21,13,5,10,0,-2,3,6,-8,-15,7,0,1,4
"Sydney","2015-338:14","Hard","Pablo Cuevas","R",29,"R16",6,4,82,48,35,13,12,5,8,0,-1,3,-5,-3,1,-9,0,-1,1
"Sydney","2015-338:15","Hard","Vasek Pospisil","R",55,"R16",4,3,73,42,30,16,10,6,7,0,-1,3,11,0,-4,1,-1,6,7
"Sydney","2015-338:16","Hard","Jerzy Janowicz","R",42,"R16",9,2,88,58,39,19,14,2,4,0,-4,-1,-14,-1,-8,-4,-1,-2,-1
"Sydney","2015-338:17","Hard","Jeremy Chardy","R",31,"R16",19,4,80,51,40,21,15,5,6,0,4,3,-18,-12,-8,3,0,-1,-2
"Sydney","2015-338:18","Hard","Philipp Kohlschreiber","R",24,"R16",4,0,43,27,21,11,9,2,4,0,-4,-1,-14,-11,-10,-1,-1,0,2
"Sydney","2015-338:19","Hard","Pablo Andujar","R",40,"R16",1,5,91,59,36,16,14,5,10,0,-12,4,12,13,0,-1,0,2,4
"Sydney","2015-338:20","Hard","David Goffin","R",22,"R16",3,5,49,26,18,9,9,3,6,0,-2,3,-7,-10,-10,-3,0,1,4
"Sydney","2015-338:21","Hard","Juan Martin Del Potro","R",338,"QF",13,0,72,52,43,12,12,0,0,0,10,-1,-6,3,6,-11,0,0,0
"Sydney","2015-338:22","Hard","Julien Benneteau","R",27,"QF",2,2,62,46,32,10,10,0,1,0,-10,-1,-9,-3,-9,-2,-1,-4,-3
"Sydney","2015-338:23","Hard","Bernard Tomic","R",71,"QF",15,1,87,66,52,15,12,3,3,0,-10,1,4,0,-5,4,0,1,1
"Sydney","2015-338:24","Hard","Simone Bolelli","R",51,"QF",2,3,118,83,53,19,15,11,14,0,-14,3,36,28,6,6,0,10,11
"Sydney","2015-338:25","Hard","Leonardo Mayer","R",28,"SF",8,3,71,46,33,11,10,4,6,0,4,1,-4,14,6,-12,0,-7,-5
"Sydney","2015-338:26","Hard","Gilles Muller","L",45,"SF",9,2,51,29,19,13,9,4,7,0,-4,1,-1,-4,-8,2,0,4,7
"Sydney","2015-338:27","Hard","Mikhail Kukushkin","R",66,"F",1,0,51,29,18,7,8,1,5,0,-12,-2,5,-2,-9,0,-1,0,3
"Bogota","2015-6718:1","Hard","Pere Riba","R",261,"R32",4,1,67,37,31,14,10,3,4,0,-3,-2,3,1,-1,-5,-1,3,4
"Bogota","2015-6718:2","Hard","Edouard Roger Vasselin","R",149,"R32",12,4,96,65,47,16,14,11,13,0,3,-2,9,12,11,-8,0,8,9
"Bogota","2015-6718:3","Hard","Guido Pella","L",104,"R32",8,7,95,65,56,12,17,9,11,0,-18,-1,3,6,6,-7,0,5,6
"Bogota","2015-6718:4","Hard","Alejandro Falla","L",120,"R32",6,1,75,45,35,19,14,1,3,0,-5,0,-12,-15,-6,2,0,-1,0
"Bogota","2015-6718:5","Hard","John Millman","R",97,"R32",2,0,45,25,21,4,9,0,3,0,-4,0,2,0,-2,-9,0,0,3
"Bogota","2015-6718:6","Hard","Austin Krajicek","L",126,"R32",3,9,87,58,42,11,15,2,6,0,-8,7,-5,6,2,-12,0,0,3
"Bogota","2015-6718:7","Hard","James Ward","R",93,"R32",17,5,99,57,43,25,17,5,8,0,-6,1,3,-7,-11,8,0,3,5
"Bogota","2015-6718:8","Hard","Illya Marchenko","R",106,"R32",3,7,72,41,28,12,10,4,7,0,-3,2,13,5,-3,-1,-1,3,5
"Bogota","2015-6718:9","Hard","Nicolas Barrientos","R",293,"R32",1,8,93,64,44,15,14,6,8,0,-9,4,1,8,0,-4,0,2,3
"Bogota","2015-6718:10","Hard","Marcos Baghdatis","R",45,"R32",4,5,79,37,26,25,13,0,2,0,-7,-9,-14,-9,-10,3,-1,-6,-8
"Bogota","2015-6718:11","Hard","Matthew Ebden","R",131,"R32",6,3,97,56,36,21,13,7,10,0,4,1,22,10,3,7,0,5,5
"Bogota","2015-6718:12","Hard","Alejandro Gonzalez","R",115,"R32",6,2,107,62,48,25,16,4,7,0,1,-3,-9,-1,0,-4,0,-7,-7
"Bogota","2015-6718:13","Hard","Daniel Elahi Galan Riveros","U",607,"R16",4,4,107,64,46,20,14,4,8,0,-24,3,29,9,-1,1,0,4,8
"Bogota","2015-6718:14","Hard","Samuel Groth","R",64,"R16",10,3,46,25,17,6,8,1,5,0,4,2,6,0,-4,-5,0,1,5
"Bogota","2015-6718:15","Hard","Rajeev Ram","R",86,"R16",6,5,83,56,38,11,10,10,12,0,-5,3,29,24,10,-5,-1,10,12
"Bogota","2015-6718:16","Hard","Alexander Sarkissian","R",204,"R16",9,5,79,50,40,14,14,0,3,0,1,3,-28,4,4,-21,-1,-6,-3
"Bogota","2015-6718:17","Hard","Marcelo Demoliner","R",1184,"R16",3,1,71,47,32,11,10,2,4,0,-5,-6,6,7,-3,-2,-1,1,2
"Bogota","2015-6718:18","Hard","Yuichi Sugita","R",152,"R16",5,5,131,77,43,28,15,12,18,0,-8,1,16,4,-7,7,0,1,4
"Bogota","2015-6718:19","Hard","Alejandro Gomez GB42","U",698,"R16",3,16,94,46,28,19,12,13,19,0,-1,14,29,11,-1,-1,-1,9,13
"Bogota","2015-6718:20","Hard","Adrian Menendez Maceiras","R",116,"R16",12,3,93,57,37,18,15,4,9,0,-6,3,12,0,-9,4,0,4,7
"Bogota","2015-6718:21","Hard","Radek Stepanek","R",369,"QF",7,7,86,55,50,19,16,2,3,0,-20,3,3,-2,-2,6,1,2,2
"Bogota","2015-6718:22","Hard","Malek Jaziri","R",82,"QF",5,3,82,49,30,12,12,10,16,0,1,2,18,4,0,7,1,8,10
"Bogota","2015-6718:23","Hard","Victor Estrella","R",49,"QF",9,4,82,48,35,20,13,4,6,0,-5,-7,-3,7,-1,-4,-1,1,2
"Bogota","2015-6718:24","Hard","Tatsuma Ito","R",105,"QF",2,7,47,23,17,7,8,2,6,0,-7,5,-4,-9,-7,-3,-1,0,3
"Bogota","2015-6718:25","Hard","Ivo Karlovic","R",23,"SF",17,3,71,53,46,10,12,0,0,0,15,1,-9,5,5,-10,0,-2,-2
"Bogota","2015-6718:26","Hard","Michael Berrer","L",129,"SF",17,5,112,70,55,22,17,6,8,0,-6,5,-10,-21,-12,7,0,-1,0
"Bogota","2015-6718:27","Hard","Adrian Mannarino","L",33,"F",8,2,67,46,31,7,12,5,10,0,-1,2,-9,-8,-7,-4,0,0,3
"s-Hertogenbosch","2015-440:1","Grass","Ricardas Berankis","R",93,"R32",3,2,70,47,30,12,10,2,4,0,-2,1,-9,-2,-2,-9,-1,-2,-1
"s-Hertogenbosch","2015-440:2","Grass","Blaz Kavcic","R",77,"R32",2,4,70,55,31,5,10,6,11,0,-9,4,9,6,-1,-2,0,0,3
"s-Hertogenbosch","2015-440:3","Grass","Daniel Gimeno Traver","R",64,"R32",1,2,115,68,43,25,16,7,11,0,-6,0,11,1,-6,5,0,4,6
"s-Hertogenbosch","2015-440:4","Grass","Lleyton Hewitt","R",112,"R32",2,4,52,30,15,13,9,3,6,0,-2,2,-13,-8,-14,-2,-1,-1,1
"s-Hertogenbosch","2015-440:5","Grass","Benoit Paire","R",67,"R32",18,8,114,70,53,17,16,10,13,0,15,7,7,-3,5,-2,0,6,4
"s-Hertogenbosch","2015-440:6","Grass","Yen Hsun Lu","R",62,"R32",1,2,57,31,19,11,9,1,5,0,-2,0,-11,-8,-7,-4,-1,-3,-1
"s-Hertogenbosch","2015-440:7","Grass","Marinko Matosevic","R",122,"R32",0,1,43,25,19,6,8,1,4,0,-3,-3,-16,-11,-8,-9,-1,-4,-1
"s-Hertogenbosch","2015-440:8","Grass","Marsel Ilhan","R",78,"R32",2,3,47,32,20,4,9,1,5,0,-11,2,4,9,1,-13,0,1,5
"s-Hertogenbosch","2015-440:9","Grass","Jarkko Nieminen","L",91,"R32",2,0,74,57,41,11,13,3,5,0,-10,-4,-24,2,0,-9,-1,-4,-4
"s-Hertogenbosch","2015-440:10","Grass","Denis Istomin","R",81,"R32",5,2,64,44,27,9,11,3,7,0,3,1,-1,4,-3,-3,0,0,1
"s-Hertogenbosch","2015-440:11","Grass","Mikhail Youzhny","R",71,"R32",2,1,64,43,25,11,10,6,10,0,-4,-1,10,7,-2,0,0,5,7
"s-Hertogenbosch","2015-440:12","Grass","Kenny De Schepper","L",158,"R32",3,6,106,64,43,20,15,8,12,0,1,4,3,6,4,-11,-1,3,5
"s-Hertogenbosch","2015-440:13","Grass","Tatsuma Ito","R",106,"R16",5,1,76,58,50,6,12,0,0,0,-20,0,7,7,5,-6,0,0,0
"s-Hertogenbosch","2015-440:14","Grass","Fernando Verdasco","L",42,"R16",10,3,65,37,31,13,10,2,3,0,7,-1,-3,-5,-5,-1,-1,0,1
"s-Hertogenbosch","2015-440:15","Grass","Roberto Bautista Agut","R",21,"R16",1,5,51,31,21,4,9,3,8,0,-4,1,-7,-3,-3,-8,0,0,3
"s-Hertogenbosch","2015-440:16","Grass","Marco Chiudinelli","R",339,"R16",2,2,64,42,22,9,9,2,7,0,-5,-1,17,13,-1,-1,1,0,4
"s-Hertogenbosch","2015-440:17","Grass","Vasek Pospisil","R",52,"R16",15,3,102,61,48,26,16,5,6,0,1,-2,10,8,3,1,0,5,5
"s-Hertogenbosch","2015-440:18","Grass","Guillermo Garcia Lopez","R",34,"R16",4,3,71,44,32,17,11,3,4,0,-11,0,0,7,2,-6,0,1,2
"s-Hertogenbosch","2015-440:19","Grass","Joao Sousa","R",44,"R16",3,1,65,34,26,16,10,6,8,0,-3,0,-23,-17,-12,-3,-1,3,4
"s-Hertogenbosch","2015-440:20","Grass","Jurgen Melzer","L",109,"R16",4,4,68,40,24,14,10,2,5,0,-4,0,0,5,-5,-5,0,-4,-2
"s-Hertogenbosch","2015-440:21","Grass","Ivo Karlovic","R",27,"QF",24,4,94,53,44,30,17,0,1,0,14,4,-20,-25,-13,3,0,-8,-7
"s-Hertogenbosch","2015-440:22","Grass","Adrian Mannarino","L",32,"QF",1,2,60,38,19,7,8,4,9,0,-8,1,16,8,-5,0,0,3,7
"s-Hertogenbosch","2015-440:23","Grass","Marius Copil","R",196,"QF",10,4,55,28,23,11,9,2,4,0,1,0,-4,-9,-8,-2,-1,2,4
"s-Hertogenbosch","2015-440:24","Grass","Illya Marchenko","R",119,"QF",6,2,103,60,44,20,15,8,10,0,-10,0,8,4,2,-6,0,0,1
"s-Hertogenbosch","2015-440:25","Grass","Robin Haase","R",83,"SF",12,5,105,62,40,27,15,6,8,0,6,3,15,6,-3,5,-1,5,6
"s-Hertogenbosch","2015-440:26","Grass","Gilles Muller","L",53,"SF",11,0,66,47,38,9,11,2,3,0,2,-5,5,14,8,-11,0,1,2
"s-Hertogenbosch","2015-440:27","Grass","David Goffin","R",15,"F",4,1,66,43,27,12,10,6,9,0,2,-1,11,4,-6,4,1,3,6
"Halle","2015-500:1","Grass","Philipp Kohlschreiber","R",31,"R32",4,2,108,69,50,26,17,3,4,0,-11,0,-1,-9,-13,13,1,0,-1
"Halle","2015-500:2","Grass","Sergiy Stakhovsky","R",50,"R32",3,1,75,46,30,17,11,4,5,0,-6,0,-6,-4,-8,1,0,1,2
"Halle","2015-500:3","Grass","Jan Lennard Struff","R",106,"R32",7,5,81,48,36,15,13,5,8,0,4,4,6,-5,1,3,0,2,1
"Halle","2015-500:4","Grass","Bernard Tomic","R",24,"R32",5,1,64,48,34,5,10,1,3,0,-7,1,0,1,-5,-5,-1,0,1
"Halle","2015-500:5","Grass","Victor Estrella","R",49,"R32",3,4,67,38,23,16,10,3,6,0,-5,2,6,4,-3,-3,-1,3,5
"Halle","2015-500:6","Grass","Donald Young","L",56,"R32",5,2,90,49,34,21,14,8,11,0,3,1,-17,-23,-17,6,0,-2,-1
"Halle","2015-500:7","Grass","Jarkko Nieminen","L",93,"R32",3,2,56,44,31,4,10,3,6,0,0,1,4,10,3,-6,0,0,2
"Halle","2015-500:8","Grass","Santiago Giraldo","R",62,"R32",5,2,97,81,59,7,16,4,6,0,-23,1,8,18,9,-10,0,4,6
"Halle","2015-500:9","Grass","Ricardas Berankis","R",92,"R32",3,7,117,66,42,24,17,10,15,0,-4,4,4,4,-2,0,0,6,7
"Halle","2015-500:10","Grass","Tommy Haas","R",849,"R32",1,3,69,43,26,12,10,6,10,0,-4,2,3,2,-1,-4,0,2,5
"Halle","2015-500:11","Grass","Jiri Vesely","L",46,"R32",9,6,93,66,44,7,16,1,8,0,2,4,-25,1,-1,-23,1,-12,-8
"Halle","2015-500:12","Grass","Lukas Rosol","R",39,"R32",6,5,63,43,29,9,9,2,4,0,2,5,8,-2,-8,3,-1,0,2
"Halle","2015-500:13","Grass","Pablo Cuevas","R",23,"R32",8,5,55,33,28,7,9,1,3,0,-2,2,-11,-11,-7,-4,-1,-3,-1
"Halle","2015-500:14","Grass","Lukas Lacko","R",94,"R32",4,2,76,44,25,22,13,3,7,0,-8,2,0,-6,-13,8,0,-2,0
"Halle","2015-500:15","Grass","Andreas Haider Maurer","R",54,"R32",7,5,61,35,26,10,10,5,8,0,-8,-1,4,-2,-5,-1,0,5,8
"Halle","2015-500:16","Grass","Dominic Thiem","R",29,"R32",11,0,72,36,29,20,12,3,5,0,4,-2,-19,-17,-7,-4,0,-6,-5
"Halle","2015-500:17","Grass","Ernests Gulbis","R",86,"R16",4,3,56,31,25,12,10,3,5,0,1,-1,-4,-9,-9,1,-1,1,3
