"tourney_name","match_id","surface","name","hand","rank","round","ace","df","svpt","FirstIn","FirstWon","SecondWon","SvGms","bpSaved","bpFaced","winner","diff_ace","diff_df","diff_svpt","diff_1stIn","diff_1stWon","diff_2ndWon","diff_SvGms","diff_bpSaved","diff_bpFaced"
"Roland Garros","2015-520:71","Clay","Jurgen Melzer","L",0.0673205378332177,"R64",-0.469277583149708,1.62625679577593,2.32300551202972,2.22305634115376,1.43175678521011,1.55938960927724,2.30839926501557,0.96353113051869,1.72551657557632,0,-0.00893643329577934,0.299832226648624,1.28531410106407,1.46275531775613,0.0127388105037016,-0.325978538326946,1.36436791457767,0.74546887935488,1.03700968308007
"Bogota","2015-6718:2","Hard","Radek Stepanek","R",1.48765086722008,"R32",0.339086667349265,1.21891799210895,0.254650346172917,0.247583406454245,0.0640627478276459,1.13096120039394,0.355414505811107,-0.324442697227697,-0.589100584505649,1,-0.408442272422962,0.62637999042868,-0.653233794647883,-1.08310749154954,-1.29275856325833,1.29228867048585,0.00138233831264201,-1.95836195293239,-1.56254509874268
"Sydney","2015-338:27","Hard","Viktor Troicki","R",-0.0313896781087263,"F",0.985778067748443,-0.410437222558971,-1.20746278831206,-0.959650053639901,-0.583792322511418,-1.29679978327811,-0.865200968691684,-0.96842961110089,-1.05202401652204,1,1.58908692321295,0.62637999042868,-0.366041513801668,0.189823913103293,1.08087302539991,-0.00232509656438621,1.36436791457767,0.00806047054926132,-0.522723186013581
"Davis Cup G1 PO: THA vs CHN","2015-D073:3","Hard","Pruchya Isarow","U",4.22960131005186,"RR",1.47079661804783,-0.00309841889199019,0.112005162320724,-0.08166208266234,0.639933921462369,1.41658013964947,0.599537600711665,0.96353113051869,-0.126177152489255,0,0.523738018873798,-1.0063588284716,-0.509637654224776,0.00797656958145975,1.67428092256446,0.806808507842014,1.36436791457767,0.499666076419673,-0.522723186013581
"Rio de Janeiro","2015-6932:14","Clay","Marco Cecchinato","R",0.319579978573741,"R32",-0.145931882950119,0.40424038477499,0.967876265433884,1.12557137743181,0.78390171487105,0.4169138522551,0.599537600711665,-0.00244924029109999,0.105284563518942,0,0.257400792789009,0.62637999042868,1.57250638191028,1.8264500047998,0.843509866534083,-0.325978538326946,-1.36160323795238,0.991271682290086,0.863706030958553
"Monte Carlo Masters","2015-410:35","Clay","Tommy Robredo","R",-0.426230541876502,"R32",-0.954296133449092,-1.22511482989293,-0.850849828681581,-0.575530316337218,-0.799744012624439,-0.868371374394807,-1.3534471584928,0.319544216645497,-0.126177152489255,1,-0.00893643329577934,-0.353263300911486,0.208343047890761,-0.0829471021794571,0.487465128235348,1.29228867048585,0.00138233831264201,0.499666076419673,-0.522723186013581
"Indian Wells Masters","2015-404:58","Hard","Martin Klizan","L",-0.305584722391904,"R64",-0.630950433249503,-0.817776026225951,-0.173285205383663,-0.465781819965023,-1.01569570273746,0.4169138522551,-0.13283168399001,-0.646436154164294,0.105284563518942,0,-0.142105046338174,-1.98600211981176,-1.80200291803274,-1.53772585035413,-2.59825593702035,-0.00232509656438621,-1.36160323795238,-1.71255914999718,-0.696026838135097
"Valencia","2015-573:10","Hard","Fernando Verdasco","L",-0.289133019734913,"R32",-0.145931882950119,2.03359559944291,0.789569785618642,0.467080399198636,0.351998334645007,0.845342261138403,0.355414505811107,2.25150495826508,1.95697829158452,0,0.390569405831404,1.27947551798879,1.21351603085251,1.73552633303888,1.19955460483282,-0.325978538326946,0.00138233831264201,1.23707448522529,1.03700968308007
"Gstaad","2015-314:21","Clay","Joao Sousa","R",-0.30010082150624,"QF",-0.469277583149708,-0.00309841889199019,1.32448922506437,1.07069712924571,0.711917818166709,1.70219907890501,1.08778379051278,1.28552458745529,1.26259314355993,0,-1.20745395067733,-1.33290659225165,-0.653233794647883,0.28074758486421,-0.461987507227945,-0.487805259208227,0.00138233831264201,0.499666076419673,0.517098726715519
"Umag","2015-439:6","Clay","Martin Klizan","L",-0.333004226820222,"R32",-0.630950433249503,-0.410437222558971,0.932214969470835,0.796325888315221,1.14382119839275,1.13096120039394,0.599537600711665,0.319544216645497,-0.126177152489255,1,-0.807948111550145,-0.679811064691542,-1.73020484782119,-2.53788623972421,-1.0553954043925,0.644981786960734,-1.36160323795238,-0.975150741191563,-1.21593779449965
"Istanbul","2015-7163:22","Clay","Santiago Giraldo","R",-0.261713515306596,"QF",-0.630950433249503,-0.410437222558971,0.18332775424682,0.412206151012538,-0.511808425807077,-0.582752435139272,-0.376954778890568,-0.00244924029109999,1.03113142755173,0,-0.00893643329577934,-0.679811064691542,1.42891024148717,1.91737367656071,0.487465128235348,0.483155066079454,0.00138233831264201,0.253863273484467,0.343795074594003
"Washington","2015-418:1","Hard","Teymuraz Gabashvili","R",-0.245261812649605,"R64",-0.145931882950119,1.21891799210895,-0.101962613457566,-0.575530316337218,-0.151888942285375,0.845342261138403,0.111291410910548,0.319544216645497,-0.126177152489255,1,-0.541610885465357,0.62637999042868,-1.37121449676342,-1.44680217859321,-0.343305927795033,0.806808507842014,0.00138233831264201,-0.483545135321151,-0.869330490256614
"Roland Garros","2015-520:27","Clay","Jerzy Janowicz","R",-0.261713515306596,"R128",1.30912376794803,1.21891799210895,1.85940866451009,2.05843359659546,2.07961185554918,1.41658013964947,2.06427617011501,0.96353113051869,0.799669711543533,1,1.85542414929774,1.27947551798879,-1.15582028612876,-1.17403116331046,0.131420389936613,0.321328345198174,1.36436791457767,-1.46675634706198,-1.56254509874268
"Davis Cup G2 R1: TUR vs RSA","2015-D050:4","Hard","Cem Ilkel","R",1.6795873982183,"RR",-0.792623283349297,-0.410437222558971,0.575602009840352,0.357331902826441,-0.367840632398396,0.274104382627333,-0.13283168399001,-1.29042306803749,-0.357638868497452,1,-0.807948111550145,-0.0267155371314312,1.35711217127562,0.553518600146961,-0.936713824959591,-0.973285421852067,0.00138233831264201,-0.729347938256357,0.517098726715519
"Dubai","2015-495:28","Hard","Richard Gasquet","R",-0.387843235676857,"QF",-1.11596898354889,-0.410437222558971,-1.95635000353608,-1.78276377643136,-1.87950246318954,-2.01084713141695,-2.08581644319448,-0.96842961110089,-0.589100584505649,0,-0.408442272422962,0.62637999042868,0.926323750006298,0.735365943668795,0.131420389936613,-0.325978538326946,1.36436791457767,0.253863273484467,0.690402378837036
"Valencia","2015-573:17","Hard","Roberto Bautista Agut","R",-0.404294938333848,"R16",-0.469277583149708,-1.22511482989293,-1.10047890042292,-1.28889554275649,-1.0876795994418,0.4169138522551,-0.865200968691684,-0.00244924029109999,-0.589100584505649,1,-0.00893643329577934,-1.0063588284716,-0.653233794647883,-0.173870773940374,0.0127388105037016,1.13046194960457,1.36436791457767,-0.975150741191563,-1.21593779449965
"Indian Wells Masters","2015-404:5","Hard","Teymuraz Gabashvili","R",-0.108164290508016,"R128",-0.145931882950119,-0.00309841889199019,0.325972938099014,0.13783491008205,-0.00792114887669447,-0.72556190476704,0.111291410910548,0.319544216645497,1.03113142755173,0,0.124232179746615,0.952927754208735,-0.222445373378561,-1.35587850683229,-0.699350666093768,-0.487805259208227,0.00138233831264201,-1.22095354412677,-0.522723186013581
"Indian Wells Masters","2015-404:89","Hard","Novak Djokovic","R",-0.53042465870411,"QF",-0.469277583149708,-1.22511482989293,-0.45857557308805,-0.191410579034535,0.495966128053688,-0.0115145566282022,-0.376954778890568,0.319544216645497,-1.05202401652204,1,0.390569405831404,-1.33290659225165,-1.94559905845585,-0.446641789223125,2.14900724029611,-0.649631980089507,0.00138233831264201,-0.975150741191563,-2.25575970722875
"Nottingham","2015-741:17","Grass","David Ferrer","R",-0.497521253390128,"R32",-0.792623283349297,0.811579188441971,-0.45857557308805,-0.685278812709413,-0.367840632398396,-0.297133495883737,-0.621077873791126,-0.324442697227697,-0.357638868497452,0,-0.94111672459254,0.62637999042868,-0.150647303167007,-0.173870773940374,-0.10594276892921,-0.973285421852067,0.00138233831264201,0.253863273484467,0.517098726715519
"US Open","2015-560:113","Hard","Roberto Bautista Agut","R",-0.409778839219512,"R16",-0.469277583149708,-0.410437222558971,1.32448922506437,1.12557137743181,0.351998334645007,1.13096120039394,1.5760299803139,0.96353113051869,1.72551657557632,0,-0.541610885465357,-0.0267155371314312,-0.437839584013222,-0.537565460984041,-1.41144014269124,-0.164151817445666,0.00138233831264201,0.74546887935488,1.03700968308007
"Basel","2015-328:16","Hard","Ivo Karlovic","R",-0.409778839219512,"R32",2.2791608685468,-0.00309841889199019,-0.0306400215314697,-0.0267878344762425,0.567950024758029,0.274104382627333,0.599537600711665,-0.324442697227697,-0.357638868497452,1,1.98859276234014,-0.0267155371314312,-1.01222414570565,-0.173870773940374,0.250101969369525,-0.811458700970787,-1.36160323795238,-0.237742332385945,-0.176115881770547
"Davis Cup G2 R3: BUL vs HUN","2015-D063:4","Clay","Gabor Borsos","U",4.08153598613894,"RR",-0.307604733049913,0.811579188441971,-0.101962613457566,-0.246284827220633,-0.151888942285375,0.131294912999565,-0.621077873791126,0.319544216645497,0.105284563518942,0,0.390569405831404,-0.0267155371314312,-0.725031864859437,-0.0829471021794571,0.606146707668259,-0.487805259208227,-1.36160323795238,-0.483545135321151,-0.696026838135097
"Gstaad","2015-314:5","Clay","Joao Sousa","R",-0.0642930834227076,"R32",-0.145931882950119,-0.817776026225951,-1.10047890042292,-1.12427279819819,-1.23164739285048,-1.15399031365034,-1.10932406359224,-0.324442697227697,0.105284563518942,0,-0.142105046338174,-1.0063588284716,-0.294243443590115,-0.0829471021794571,-0.461987507227945,-0.811458700970787,-1.36160323795238,0.74546887935488,1.03700968308007
"Montpellier","2015-375:2","Hard","Steve Darcis","R",0.149579051118171,"R32",-0.630950433249503,-1.22511482989293,-0.922172420607678,-0.575530316337218,-0.439824529102737,-1.15399031365034,-1.10932406359224,-0.00244924029109999,-0.589100584505649,1,0.257400792789009,-0.0267155371314312,0.78272760958319,0.917213287190628,1.31823618426573,0.806808507842014,0.00138233831264201,0.00806047054926132,-0.696026838135097
"Davis Cup WG R1: ARG vs BRA","2015-D005:4","Clay","Thomaz Bellucci","L",-0.0588091825370441,"RR",-0.469277583149708,2.44093440310989,1.03919885735998,0.302457654640343,-0.583792322511418,-0.297133495883737,1.08778379051278,0.96353113051869,2.88282515561731,0,-0.00893643329577934,2.25911880932896,0.998121820217851,-0.810336476266792,-0.818032245526679,-0.649631980089507,0.00138233831264201,-0.483545135321151,0.690402378837036
"Rome Masters","2015-416:54","Clay","Roger Federer","R",-0.524940757818446,"SF",-0.145931882950119,-0.817776026225951,-1.13614019638597,-0.740153060895511,-0.511808425807077,-1.15399031365034,-0.865200968691684,-0.96842961110089,-1.05202401652204,1,0.257400792789009,-0.353263300911486,0.208343047890761,0.735365943668795,1.08087302539991,0.321328345198174,0.00138233831264201,-0.237742332385945,-0.696026838135097
"Roland Garros","2015-520:47","Clay","Ivan Dodig","R",0.11667564580419,"R128",0.339086667349265,0.40424038477499,0.504279417914255,0.357331902826441,0.0640627478276459,0.702532791510635,1.5760299803139,-0.646436154164294,0.336746279527139,0,-0.00893643329577934,0.952927754208735,-1.44301256697497,-1.90142053739779,-2.47957435758744,0.159501624316894,0.00138233831264201,-1.71255914999718,-0.522723186013581
"Davis Cup G2 R1: TPE vs LIB","2015-D043:3","Hard","Chieh Fu Wang","U",4.10895549056726,"RR",-0.469277583149708,-0.00309841889199019,-0.351591685198905,-0.630404564523316,-0.94371180603312,-0.0115145566282022,-0.621077873791126,-1.29042306803749,-0.589100584505649,1,-1.07428533763493,-0.679811064691542,2.07509287339116,0.28074758486421,-1.17407698382541,1.45411539136713,0.00138233831264201,1.23707448522529,1.73022429156614
"Sydney","2015-338:23","Hard","Bernard Tomic","R",-0.146551596707661,"QF",1.30912376794803,-0.817776026225951,0.254650346172917,0.960948632873514,1.21580509509709,-0.15432402625597,-0.13283168399001,-0.324442697227697,-0.820562300513846,0,-1.34062256371972,0.299832226648624,0.280141118102315,0.00797656958145975,-0.580669086660856,0.644981786960734,0.00138233831264201,0.253863273484467,0.170491422472486
"Tokyo","2015-329:10","Hard","Fernando Verdasco","L",-0.311068623277568,"R32",-0.469277583149708,-1.22511482989293,-1.20746278831206,-1.17914704638429,-1.4475990829635,-0.868371374394807,-0.865200968691684,-0.96842961110089,-0.357638868497452,0,-0.275273659380568,-0.353263300911486,-1.65840677760963,-1.26495483507138,-1.76748488098997,-0.811458700970787,-1.36160323795238,-0.729347938256357,-0.0028122296490307
"Australian Open","2015-580:38","Hard","Bernard Tomic","R",-0.173971101135979,"R128",2.76417941884618,-0.817776026225951,2.03771514432533,2.49742758208425,2.51151523577522,0.702532791510635,2.06427617011501,0.96353113051869,0.568207995535336,1,2.7876044405945,-0.353263300911486,1.28531410106407,2.46291570712622,2.74241513746067,-0.649631980089507,1.36436791457767,0.74546887935488,-0.176115881770547
"Metz","2015-341:7","Hard","Martin Klizan","L",-0.343972028591549,"R32",1.30912376794803,1.21891799210895,0.147666458283772,0.192709158268148,0.351998334645007,0.131294912999565,0.111291410910548,0.319544216645497,-0.126177152489255,1,0.656906631916192,0.62637999042868,-0.581435724436329,-0.628489132744958,-0.10594276892921,-0.164151817445666,0.00138233831264201,0.00806047054926132,-0.349419533892064
"Delray Beach","2015-499:26","Hard","Ivo Karlovic","R",-0.37687543390553,"QF",1.63246946814762,0.811579188441971,-0.45857557308805,-0.575530316337218,-0.223872838989716,-0.0115145566282022,-0.621077873791126,0.319544216645497,-0.357638868497452,1,2.25492998842492,0.299832226648624,0.567333398948529,0.189823913103293,0.843509866534083,0.321328345198174,0.00138233831264201,0.991271682290086,0.343795074594003
"Doha","2015-451:4","Hard","Ivo Karlovic","R",-0.387843235676857,"R32",3.24919796914557,-1.22511482989293,-0.101962613457566,-0.08166208266234,0.208030541236327,0.4169138522551,-0.376954778890568,1.28552458745529,0.336746279527139,1,2.65443582755211,-1.0063588284716,0.136544977679207,-0.0829471021794571,0.250101969369525,0.968635228723294,1.36436791457767,0.74546887935488,0.343795074594003
"Brisbane","2015-339:20","Hard","Kei Nishikori","R",-0.508489055161455,"R16",0.0157409671496757,-0.817776026225951,-0.45857557308805,-0.191410579034535,-0.0799050455810349,-0.0115145566282022,-0.376954778890568,-0.646436154164294,-1.05202401652204,1,0.124232179746615,-0.0267155371314312,0.423737258525422,1.09906063071246,1.19955460483282,-0.164151817445666,0.00138233831264201,0.253863273484467,-0.176115881770547
"Kuala Lumpur","2015-6003:11","Hard","Marcos Baghdatis","R",-0.256229614420932,"R32",1.79414231824742,-0.410437222558971,0.0406825703946269,-0.246284827220633,0.280014437940667,0.702532791510635,0.599537600711665,-1.29042306803749,-1.05202401652204,1,1.98859276234014,-0.353263300911486,-0.509637654224776,0.00797656958145975,1.43691776369864,-0.00232509656438621,2.72735349084269,-0.975150741191563,-1.21593779449965
"Moscow","2015-438:7","Hard","Pablo Cuevas","R",-0.327520325934558,"R32",-0.954296133449092,-0.817776026225951,-2.17031777931437,-1.83763802461746,-1.66355077307652,-2.01084713141695,-2.32993953809503,-1.29042306803749,-1.51494744853844,1,0.124232179746615,-0.0267155371314312,-0.581435724436329,-0.355718117462208,0.487465128235348,-0.00232509656438621,-1.36160323795238,-0.483545135321151,-0.869330490256614
"St. Petersburg","2015-568:19","Hard","Marcos Baghdatis","R",-0.250745713535268,"R16",-0.145931882950119,-0.410437222558971,-0.0663013174945181,-0.575530316337218,-0.439824529102737,-0.15432402625597,-0.621077873791126,2.25150495826508,1.95697829158452,0,-0.00893643329577934,0.299832226648624,1.42891024148717,0.28074758486421,0.487465128235348,-0.164151817445666,1.36436791457767,2.71189130283653,2.4234389000522
"Winston-Salem","2015-6242:33","Hard","Pierre Hugues Herbert","R",0.231837564403124,"R16",0.17741381724947,-0.410437222558971,-0.993495012533775,-0.740153060895511,-0.439824529102737,-1.01118084402257,-1.10932406359224,0.319544216645497,-0.357638868497452,1,0.523738018873798,-0.679811064691542,0.495535328736976,1.18998430247338,2.0303256608632,-0.00232509656438621,1.36436791457767,0.499666076419673,-0.349419533892064
"Wimbledon","2015-540:34","Grass","Paolo Lorenzi","R",-0.047841380765717,"R128",-0.145931882950119,-0.00309841889199019,1.11052144928608,1.12557137743181,1.35977288850577,0.4169138522551,1.08778379051278,-0.646436154164294,-0.589100584505649,0,-1.07428533763493,0.299832226648624,0.136544977679207,-0.0829471021794571,0.0127388105037016,-0.973285421852067,0.00138233831264201,-0.483545135321151,-0.176115881770547
"Sydney","2015-338:7","Hard","Sam Querrey","R",-0.343972028591549,"R32",0.500759517449059,-0.410437222558971,-0.67254334886634,-0.520656068151121,-0.295856735694056,-1.01118084402257,-0.621077873791126,-0.00244924029109999,-0.126177152489255,0,0.523738018873798,-0.0267155371314312,0.208343047890761,-0.446641789223125,-0.343305927795033,-0.00232509656438621,0.00138233831264201,0.253863273484467,0.517098726715519
